TransactionID,SubscriberKey,MemberID,ContractID,Quantity,CreatedDate,JournalType,JournalSubType,Status
guYOVbbcf2,SUBK71269,MBR84306,CT142124,6350,13-10-2023 23:06:10,Acumulación,Bienvenida,En proceso
ehTde736b9,SUBK25686,MBR83090,CT51478,9300,19-07-2024 23:05:15,Rendención,Cross Selling,Completado
yXUxwe19fd,SUBK36149,MBR5256,CT72267,3650,01-08-2024 22:40:43,Rendención,Cross Selling,En proceso
JmMQib2a81,SUBK55936,MBR29357,CT111653,7200,11-03-2023 02:30:46,Rendención,MGM,En proceso
IkFiie88d0,SUBK78010,MBR24061,CT155537,8400,23-12-2024 21:34:09,Acumulación,MGM,En proceso
yGkRzeaa19,SUBK39241,MBR30374,CT78315,2350,23-07-2024 03:32:58,Acumulación,MGM,Completado
umnrffdfcf,SUBK32932,MBR52052,CT65929,5050,10-12-2024 12:41:31,Rendención,MGM,En proceso
KasLo7a6e2,SUBK34918,MBR82804,CT69851,8350,05-03-2024 01:44:33,Acumulación,Cross Selling,Completado
zFawc11440,SUBK33417,MBR44259,CT66915,3050,14-05-2023 02:42:28,Acumulación,MGM,Completado
vnEDF2063e,SUBK10428,MBR70034,CT20967,8700,26-10-2023 00:18:17,Rendención,MGM,Completado
GFikb8bac6,SUBK24405,MBR27203,CT48949,9100,01-09-2024 05:52:37,Acumulación,Cross Selling,Completado
nONrI0244f,SUBK28153,MBR17380,CT56444,1850,12-11-2024 22:00:55,Rendención,MGM,Completado
JuHxj23e6f,SUBK74912,MBR77557,CT149390,5950,25-08-2024 16:35:16,Rendención,Bienvenida,En proceso
uvmuF00027,SUBK83660,MBR75432,CT166872,7200,29-12-2024 05:08:40,Acumulación,Cross Selling,Completado
ZSUvN621f8,SUBK29191,MBR46328,CT58519,1700,06-05-2023 15:51:30,Rendención,Cross Selling,En proceso
mkrto44312,SUBK66293,MBR83468,CT132210,3950,27-11-2024 02:50:44,Acumulación,Cross Selling,Completado
JjUvVc5a1a,SUBK78699,MBR9961,CT156923,3600,17-12-2023 15:52:06,Rendención,MGM,En proceso
LaXQp600ac,SUBK31065,MBR42916,CT62221,3900,10-02-2023 11:37:02,Acumulación,MGM,En proceso
xabrAf253b,SUBK28177,MBR11318,CT56498,6350,03-01-2023 13:25:58,Acumulación,Cross Selling,Completado
TCZAqd240b,SUBK26756,MBR49661,CT53679,1800,19-01-2023 23:07:46,Rendención,Bienvenida,Completado
LRNnRae4cc,SUBK68074,MBR3661,CT135769,900,09-11-2023 04:22:03,Acumulación,Bienvenida,Completado
JLHOK40a7d,SUBK25293,MBR43097,CT50696,2650,02-07-2024 20:05:27,Acumulación,MGM,Completado
oTDqY14664,SUBK58855,MBR31000,CT117420,5900,01-07-2023 10:12:45,Acumulación,MGM,Completado
MuTjA21ea3,SUBK27525,MBR39729,CT55194,7700,05-01-2023 12:50:28,Rendención,Cross Selling,En proceso
uDBVoa3929,SUBK53110,MBR54741,CT106030,9750,16-09-2023 17:22:05,Acumulación,MGM,Completado
ZsZNc8e499,SUBK49282,MBR36547,CT98377,8450,12-01-2023 17:28:15,Acumulación,Bienvenida,En proceso
rZjgL1cc67,SUBK46076,MBR62717,CT92003,8650,28-07-2024 02:22:27,Acumulación,Cross Selling,En proceso
zsxjfad69c,SUBK77056,MBR76560,CT153619,9350,12-07-2023 19:20:54,Acumulación,Bienvenida,Completado
EcPMsca8f9,SUBK24350,MBR40440,CT48833,1150,17-02-2024 08:20:14,Rendención,Bienvenida,Completado
WskQse0e18,SUBK10330,MBR53972,CT20757,3400,26-01-2023 09:56:12,Acumulación,MGM,En proceso
OxQjR63460,SUBK32361,MBR47723,CT64794,400,13-01-2023 11:41:03,Acumulación,MGM,En proceso
LNRWY9e7f0,SUBK10161,MBR23555,CT20398,8050,04-05-2024 18:14:20,Rendención,Cross Selling,En proceso
RjEJQ47b4e,SUBK48874,MBR433,CT97562,1800,09-10-2023 04:49:52,Acumulación,Cross Selling,Completado
ghBlu3dafc,SUBK78876,MBR57326,CT157267,4500,18-08-2024 19:38:48,Acumulación,Bienvenida,Completado
fyrix33233,SUBK19910,MBR26917,CT39921,6900,07-02-2024 19:19:18,Rendención,MGM,Completado
iVYAke987f,SUBK7676,MBR32411,CT15398,3700,24-10-2023 23:33:15,Rendención,MGM,En proceso
OirmC2b6f5,SUBK83496,MBR24397,CT166562,7950,13-12-2023 13:41:36,Rendención,MGM,En proceso
PJEbVe15eb,SUBK31278,MBR42927,CT62624,2850,16-05-2024 11:55:50,Acumulación,Cross Selling,Completado
IirGK91765,SUBK53278,MBR13804,CT106348,1450,15-06-2024 21:23:31,Acumulación,Cross Selling,En proceso
etHxe983d8,SUBK215,MBR36784,CT00418,8900,19-10-2023 11:02:04,Rendención,Cross Selling,En proceso
HsJZyd3e10,SUBK59717,MBR60990,CT119137,4000,24-08-2024 17:06:49,Acumulación,MGM,Completado
mBImx3bc1a,SUBK62848,MBR50860,CT125372,7350,16-07-2024 17:27:26,Acumulación,Cross Selling,Completado
vzrAD4cef0,SUBK61400,MBR54536,CT122527,8950,15-04-2024 07:50:17,Acumulación,Bienvenida,En proceso
NOUHg065a8,SUBK17136,MBR7977,CT34451,9850,04-07-2024 20:41:41,Rendención,MGM,En proceso
uscJo43657,SUBK79801,MBR65638,CT159154,2800,15-08-2024 11:21:53,Rendención,Bienvenida,En proceso
vLYjg38306,SUBK78044,MBR63322,CT155606,3250,07-11-2023 23:10:51,Acumulación,Cross Selling,En proceso
VWUFy52c5f,SUBK23050,MBR10440,CT46266,3300,22-09-2023 09:11:11,Rendención,MGM,Completado
qTFPi3e7d5,SUBK13176,MBR16572,CT26488,8700,04-06-2023 23:30:11,Acumulación,Cross Selling,Completado
gnbxu1d312,SUBK89435,MBR43164,CT178410,100,29-10-2023 19:36:13,Acumulación,Cross Selling,En proceso
HDySOea3b7,SUBK82355,MBR65578,CT164268,3450,19-10-2024 03:01:28,Rendención,MGM,Completado
OJiGya72a1,SUBK16619,MBR60255,CT33419,400,25-01-2024 19:36:32,Acumulación,Cross Selling,En proceso
GegfJaf5a6,SUBK55166,MBR42524,CT110138,3250,28-01-2024 17:21:37,Rendención,MGM,En proceso
VhtZO3c316,SUBK63365,MBR19184,CT126397,3650,20-12-2024 16:29:10,Acumulación,MGM,Completado
oXlWh90007,SUBK12244,MBR63664,CT24628,200,10-07-2024 01:50:20,Rendención,Bienvenida,Completado
QSpRG79c90,SUBK10572,MBR1609,CT21262,2000,08-09-2023 18:42:36,Rendención,Bienvenida,En proceso
Cwypeebf4a,SUBK2176,MBR80489,CT04350,10000,15-06-2023 22:51:56,Acumulación,Bienvenida,En proceso
tGbWVc1e31,SUBK26099,MBR76337,CT52319,4750,22-01-2024 22:41:46,Acumulación,Bienvenida,En proceso
UHWMG92af0,SUBK55339,MBR70387,CT110473,2500,22-03-2024 08:34:46,Rendención,Bienvenida,Completado
RFEVd4b358,SUBK33966,MBR61154,CT68014,6750,27-01-2023 19:33:53,Rendención,MGM,Completado
VgduEaf338,SUBK26528,MBR136,CT53226,6300,21-05-2024 23:14:01,Acumulación,Bienvenida,En proceso
tuYEG71917,SUBK28615,MBR86185,CT57353,3450,28-07-2024 00:25:47,Acumulación,MGM,Completado
TIbrvececd,SUBK74293,MBR32434,CT148137,6250,10-03-2023 14:29:51,Rendención,Bienvenida,Completado
CrZJl77c86,SUBK47938,MBR61044,CT95720,9550,29-10-2023 12:14:50,Acumulación,MGM,Completado
yOXNi55900,SUBK44553,MBR8859,CT89004,750,07-01-2023 05:46:47,Rendención,Cross Selling,En proceso
WGpLR097a7,SUBK72172,MBR86723,CT143929,4200,14-10-2024 17:38:25,Rendención,Cross Selling,En proceso
PZdRbbf5f7,SUBK28329,MBR5958,CT56799,4100,06-04-2024 03:02:47,Rendención,Bienvenida,En proceso
HIEiS7aa35,SUBK83401,MBR8235,CT166362,1400,03-08-2023 19:42:00,Rendención,Cross Selling,En proceso
QKbiZ84d44,SUBK7925,MBR51074,CT15908,700,14-08-2024 19:06:02,Acumulación,MGM,Completado
qdkMQf4928,SUBK37987,MBR71523,CT75808,150,20-08-2023 16:22:16,Rendención,Bienvenida,En proceso
OPwlnac5b4,SUBK33474,MBR58827,CT67025,9500,05-12-2023 09:37:35,Acumulación,MGM,Completado
WQjHe56ff0,SUBK84163,MBR66719,CT167892,7650,07-12-2023 19:14:55,Rendención,MGM,En proceso
KujwX5d4b3,SUBK55005,MBR77105,CT109819,6850,09-01-2023 07:44:04,Rendención,Cross Selling,Completado
WjuOV414f1,SUBK41878,MBR23987,CT83597,9150,12-07-2023 12:15:35,Rendención,Cross Selling,Completado
fymmH3f743,SUBK41771,MBR53638,CT83369,1500,11-11-2023 00:46:06,Acumulación,MGM,Completado
PlNqK59e0e,SUBK9270,MBR61836,CT18622,9400,20-01-2024 23:34:58,Rendención,Cross Selling,Completado
uYjNb680e6,SUBK71177,MBR11761,CT141949,3350,15-07-2024 19:43:07,Acumulación,Bienvenida,Completado
CYzzQad586,SUBK87466,MBR6374,CT174493,700,12-04-2024 22:37:32,Acumulación,MGM,En proceso
GoRVs2a889,SUBK39046,MBR64508,CT77923,1000,17-09-2024 08:14:52,Rendención,MGM,Completado
caexCf66e2,SUBK62403,MBR22744,CT124466,550,28-06-2024 11:30:24,Acumulación,Cross Selling,Completado
JVjgM86f9f,SUBK84596,MBR53639,CT168771,8600,01-11-2023 09:12:03,Acumulación,Cross Selling,Completado
sooki548ee,SUBK57347,MBR8053,CT114461,7500,23-12-2024 16:08:11,Rendención,Cross Selling,Completado
bDcoM4857d,SUBK29481,MBR33051,CT59086,4500,20-09-2024 21:09:11,Acumulación,Bienvenida,En proceso
jxyTu65891,SUBK45551,MBR88339,CT90970,100,07-10-2023 11:17:18,Rendención,Bienvenida,Completado
zigZwff393,SUBK56538,MBR51135,CT112877,5900,10-12-2024 23:18:24,Rendención,Cross Selling,En proceso
qveFid1a7d,SUBK9948,MBR82575,CT19968,750,03-11-2024 22:02:15,Acumulación,MGM,En proceso
wlSeP17ce7,SUBK32758,MBR7258,CT65581,6550,26-08-2024 23:14:06,Acumulación,Bienvenida,En proceso
XoIrhc0c40,SUBK4760,MBR3835,CT09551,3300,06-12-2023 23:23:29,Acumulación,Bienvenida,Completado
uHAoE34f9f,SUBK73082,MBR28863,CT145737,2200,10-03-2024 06:11:18,Rendención,Bienvenida,En proceso
uyQaT16c6e,SUBK84337,MBR60263,CT168251,9400,20-05-2024 08:01:33,Acumulación,Cross Selling,Completado
nTOdE8d813,SUBK896,MBR57035,CT01783,7350,22-06-2023 13:17:19,Acumulación,Cross Selling,Completado
vZkZy513a2,SUBK46353,MBR16754,CT92546,2200,29-07-2024 19:14:45,Acumulación,MGM,En proceso
xHEqXbb0da,SUBK77654,MBR71404,CT154796,2100,11-05-2024 19:11:58,Acumulación,Bienvenida,En proceso
PdwhDf7a19,SUBK11031,MBR26621,CT22183,9750,23-03-2024 21:49:19,Rendención,Bienvenida,Completado
VMOIHc1508,SUBK68342,MBR83996,CT136290,6150,10-05-2024 09:56:32,Rendención,MGM,En proceso
CIPrVba877,SUBK67515,MBR58143,CT134664,3450,18-12-2023 00:58:05,Rendención,Bienvenida,Completado
WrbQodde65,SUBK57171,MBR62299,CT114109,5650,20-10-2024 20:28:50,Rendención,MGM,En proceso
TypNt83912,SUBK24034,MBR29933,CT48232,4900,16-03-2024 15:29:31,Acumulación,Bienvenida,Completado
jmOZu1ca06,SUBK82021,MBR3398,CT163593,9200,11-09-2023 08:23:27,Rendención,MGM,En proceso
IaWooc798a,SUBK9479,MBR4953,CT19031,1150,14-12-2024 19:21:22,Acumulación,Bienvenida,En proceso
yQFLZ6827b,SUBK61175,MBR87034,CT122064,2900,08-03-2024 18:38:10,Acumulación,Bienvenida,Completado
nWkLR3c891,SUBK34933,MBR57434,CT69875,5500,02-09-2024 06:18:22,Rendención,MGM,Completado
IEZLbbd237,SUBK69834,MBR81927,CT139274,9600,26-12-2023 09:34:55,Rendención,Cross Selling,En proceso
mHFRIaf032,SUBK43376,MBR15439,CT86641,8050,11-01-2023 05:08:15,Rendención,MGM,En proceso
NWFrn262ed,SUBK85243,MBR72726,CT170028,4250,29-07-2023 18:26:02,Acumulación,Bienvenida,Completado
TDNwXe0a1d,SUBK77121,MBR61018,CT153738,8000,09-01-2023 04:35:43,Rendención,MGM,Completado
duqqw0e9ca,SUBK56025,MBR54658,CT111838,9100,04-11-2024 22:15:29,Rendención,MGM,En proceso
xfOEA300ac,SUBK18651,MBR79732,CT37424,4000,07-10-2024 20:00:23,Acumulación,MGM,Completado
MpvSqc5120,SUBK24756,MBR47043,CT49619,4000,28-07-2023 11:42:39,Acumulación,Bienvenida,En proceso
sbwee7778e,SUBK38772,MBR44045,CT77385,3000,29-04-2023 15:31:32,Acumulación,Bienvenida,En proceso
sBhwI6aecc,SUBK81298,MBR64116,CT162154,4500,13-09-2023 02:23:56,Rendención,Cross Selling,En proceso
IyGPW554c5,SUBK26714,MBR40887,CT53592,2950,25-10-2024 15:15:21,Acumulación,Cross Selling,En proceso
nawIxa76cf,SUBK39081,MBR8595,CT77999,8150,23-11-2024 08:07:39,Rendención,Bienvenida,En proceso
mDZQG67230,SUBK72630,MBR51747,CT144828,7800,20-02-2024 14:24:03,Rendención,MGM,En proceso
wrQyE5098a,SUBK56208,MBR72648,CT112213,2150,01-08-2023 05:21:42,Rendención,Cross Selling,Completado
CkXrl7bdcc,SUBK82701,MBR7371,CT164951,1050,04-07-2024 01:34:35,Acumulación,MGM,En proceso
iQISW8b291,SUBK39791,MBR87992,CT79433,4150,01-12-2023 13:17:38,Rendención,Bienvenida,Completado
tCSNa88895,SUBK15313,MBR13493,CT30790,9050,04-05-2023 15:56:10,Acumulación,Cross Selling,Completado
sSPAl791d7,SUBK88543,MBR40914,CT176627,7150,20-11-2024 02:51:53,Acumulación,Bienvenida,Completado
GAXLHf7e6a,SUBK28198,MBR47032,CT56543,7150,05-06-2023 06:41:23,Acumulación,Bienvenida,Completado
GsiLJ6fc7f,SUBK21065,MBR2264,CT42230,2100,31-07-2024 03:41:30,Rendención,Cross Selling,Completado
FlJvW8fa0d,SUBK88466,MBR20815,CT176486,3250,19-12-2023 20:21:20,Rendención,Cross Selling,En proceso
eUPkMb3cc5,SUBK40353,MBR25192,CT80545,8250,29-08-2023 00:32:56,Acumulación,Bienvenida,En proceso
aFvpe02ea2,SUBK16802,MBR61234,CT33790,2150,15-08-2023 11:23:10,Acumulación,Bienvenida,En proceso
qbMRhdb1a5,SUBK79148,MBR43714,CT157828,3850,02-12-2023 20:47:18,Rendención,MGM,Completado
Xqnsja3d2c,SUBK17858,MBR39660,CT35904,4950,19-07-2023 06:38:54,Rendención,Cross Selling,Completado
ljtif5c07d,SUBK58862,MBR10477,CT117436,9550,29-03-2023 08:44:41,Rendención,Cross Selling,Completado
FQAGq3ac21,SUBK27316,MBR5504,CT54788,9050,20-08-2024 17:42:06,Rendención,MGM,Completado
HSoBOff695,SUBK72986,MBR34184,CT145552,7250,15-10-2023 10:28:00,Acumulación,Bienvenida,En proceso
EaOPPea29e,SUBK44220,MBR23175,CT88334,1200,02-10-2023 06:15:44,Acumulación,Cross Selling,En proceso
oFGva79189,SUBK21050,MBR2670,CT42202,4850,19-09-2024 17:31:19,Rendención,Cross Selling,Completado
wUPXw57aff,SUBK83669,MBR13164,CT166889,4750,30-03-2024 23:28:07,Rendención,Bienvenida,Completado
QGlhob460c,SUBK55040,MBR16522,CT109896,2200,01-11-2023 13:07:37,Acumulación,Bienvenida,Completado
nkCyA8c30d,SUBK82244,MBR80886,CT164045,1100,29-01-2024 07:19:11,Rendención,MGM,Completado
WCujp78553,SUBK88691,MBR62412,CT176939,1400,24-08-2023 08:15:07,Rendención,MGM,En proceso
rOWsP11607,SUBK19339,MBR62376,CT38785,5850,21-07-2024 01:24:44,Acumulación,MGM,Completado
WnKPR53401,SUBK52867,MBR23901,CT105556,8050,01-12-2024 15:45:52,Acumulación,Cross Selling,Completado
QjgmBca3ca,SUBK75163,MBR60248,CT149871,1400,22-06-2024 01:04:59,Acumulación,Bienvenida,Completado
pvxyne43fc,SUBK43744,MBR7981,CT87376,2300,22-04-2024 17:57:37,Rendención,Cross Selling,Completado
jlKqZ35997,SUBK26317,MBR32414,CT52777,8750,30-11-2023 01:27:25,Acumulación,Bienvenida,Completado
joBVS7426f,SUBK12219,MBR63683,CT24575,2950,09-11-2024 03:29:33,Rendención,MGM,En proceso
PmsZtf73fd,SUBK72157,MBR75860,CT143894,8350,02-11-2024 06:10:04,Rendención,MGM,Completado
JjtYe91503,SUBK6495,MBR84227,CT13050,7950,07-09-2024 22:08:59,Rendención,Cross Selling,En proceso
xWAGAaeba6,SUBK79013,MBR74540,CT157544,3550,16-04-2023 18:07:14,Acumulación,Bienvenida,Completado
ZrXtBc0897,SUBK68501,MBR53775,CT136607,7250,17-07-2023 11:43:18,Acumulación,MGM,Completado
YIXpa73a97,SUBK83278,MBR43316,CT166113,1200,25-11-2024 10:02:35,Acumulación,MGM,Completado
FMSwi1786b,SUBK20332,MBR48809,CT40763,1350,26-02-2024 11:05:31,Acumulación,MGM,Completado
uOybU14dd6,SUBK45048,MBR38959,CT89975,4700,28-11-2023 14:34:28,Acumulación,MGM,Completado
uyvEOab7db,SUBK20539,MBR63057,CT41187,2150,23-05-2024 19:21:31,Rendención,Cross Selling,En proceso
LYjjl81b6b,SUBK64900,MBR16449,CT129433,1950,25-04-2024 04:43:19,Rendención,MGM,Completado
ilFXIb0ee9,SUBK63029,MBR32408,CT125726,6850,18-07-2023 20:38:21,Rendención,MGM,Completado
kuMjd9f3e6,SUBK87337,MBR64172,CT174239,7250,08-01-2024 01:08:34,Rendención,MGM,Completado
aicRY038a1,SUBK64131,MBR86225,CT127905,2300,07-12-2024 19:34:24,Acumulación,Bienvenida,Completado
rfnMA6b522,SUBK11755,MBR75177,CT23635,9250,17-07-2023 16:36:34,Acumulación,Cross Selling,Completado
FLgOM9474e,SUBK28856,MBR52360,CT57825,150,20-07-2023 10:58:47,Rendención,MGM,En proceso
CJPor3b1d0,SUBK83572,MBR13941,CT166701,5350,26-05-2024 03:27:50,Rendención,MGM,Completado
pOrDMb6bb0,SUBK38089,MBR50923,CT76019,6100,24-06-2023 11:54:18,Acumulación,MGM,En proceso
LTdcm44183,SUBK62624,MBR69387,CT124913,4650,06-04-2023 05:48:47,Acumulación,Cross Selling,Completado
UlLQgea625,SUBK6440,MBR60981,CT12932,3200,12-08-2023 01:49:59,Acumulación,Bienvenida,En proceso
vfHIs3eae5,SUBK54608,MBR85057,CT109013,8750,24-05-2023 07:47:16,Rendención,Bienvenida,En proceso
ISxWAe7aaa,SUBK73817,MBR82824,CT147216,2800,25-01-2023 17:25:52,Rendención,MGM,Completado
mlieT8a4a3,SUBK82451,MBR35671,CT164451,3300,24-02-2024 20:38:37,Acumulación,Bienvenida,Completado
uwvROfbdcd,SUBK18198,MBR9572,CT36567,2950,07-06-2024 09:48:38,Rendención,Cross Selling,Completado
eFmjH290e3,SUBK80401,MBR8420,CT160366,9800,06-04-2023 09:33:17,Rendención,MGM,Completado
HobaZf877c,SUBK34529,MBR81078,CT69106,5550,23-09-2024 03:08:42,Acumulación,MGM,En proceso
TgSAadd3d6,SUBK51059,MBR48614,CT101929,4950,07-01-2023 17:48:09,Acumulación,Cross Selling,Completado
kzOGb35861,SUBK75202,MBR47596,CT149961,650,29-10-2024 02:35:58,Rendención,Cross Selling,Completado
TQChVec2ce,SUBK18573,MBR15241,CT37285,8000,13-06-2024 16:31:50,Acumulación,MGM,En proceso
VocbL90164,SUBK87719,MBR80861,CT175002,5350,03-05-2024 23:30:34,Acumulación,MGM,Completado
uKCIKe8094,SUBK85219,MBR55047,CT169982,1550,20-12-2024 12:38:34,Acumulación,MGM,En proceso
DXKej78e77,SUBK32636,MBR67711,CT65328,7800,20-12-2024 03:13:54,Acumulación,MGM,En proceso
lLXck565e1,SUBK89927,MBR9982,CT179377,1750,26-11-2024 22:12:54,Rendención,Bienvenida,En proceso
Dczmt29ce5,SUBK17117,MBR73415,CT34408,4300,22-06-2024 00:10:16,Acumulación,Cross Selling,Completado
GdxIA2e609,SUBK57510,MBR29004,CT114789,3600,06-08-2024 05:27:28,Rendención,Bienvenida,En proceso
FefXZ5e58d,SUBK27325,MBR28715,CT54810,9100,22-09-2024 02:10:27,Acumulación,MGM,En proceso
LfnQnfcfab,SUBK14961,MBR54317,CT30084,3450,09-09-2024 07:25:21,Acumulación,Cross Selling,Completado
yHRaY0a473,SUBK59090,MBR32391,CT117883,9800,30-03-2023 20:51:54,Rendención,Cross Selling,En proceso
xOJPb374d2,SUBK76445,MBR18325,CT152401,3450,14-03-2024 06:03:57,Rendención,Cross Selling,Completado
kJnkMb4034,SUBK83699,MBR16059,CT166953,4700,07-12-2023 05:35:19,Rendención,Bienvenida,Completado
SIrCN9054f,SUBK62364,MBR23240,CT124394,3300,07-03-2023 11:33:24,Rendención,Bienvenida,En proceso
GHsjE9c87c,SUBK44478,MBR59239,CT88848,3350,19-10-2023 20:26:42,Acumulación,MGM,Completado
hyVUC48b96,SUBK52123,MBR23529,CT104057,6100,04-02-2024 15:53:10,Rendención,Cross Selling,En proceso
mdAlb3ddfc,SUBK4511,MBR47232,CT09034,850,27-11-2023 09:07:26,Rendención,MGM,En proceso
mvEEed4576,SUBK64638,MBR5433,CT128918,4750,21-10-2024 16:47:32,Acumulación,MGM,En proceso
tgVIT139c1,SUBK36335,MBR23237,CT72636,2550,12-04-2023 21:43:15,Acumulación,Bienvenida,En proceso
AMFOq5c715,SUBK40164,MBR4263,CT80174,9300,11-06-2024 07:37:17,Acumulación,MGM,Completado
wiOwS31bd4,SUBK18827,MBR29633,CT37783,6850,02-10-2023 17:04:38,Acumulación,MGM,Completado
aKZnjd83d3,SUBK84212,MBR62390,CT167996,1800,19-08-2023 09:55:51,Rendención,MGM,En proceso
tDtDE1df4b,SUBK46832,MBR20708,CT93519,6350,06-03-2024 22:51:29,Rendención,MGM,Completado
WznEga22e4,SUBK18739,MBR9104,CT37600,1750,30-12-2023 21:39:18,Rendención,Bienvenida,Completado
qvlKxc3369,SUBK22782,MBR8757,CT45708,5050,07-03-2024 22:54:31,Acumulación,Cross Selling,Completado
BClyoc1372,SUBK48814,MBR59153,CT97440,3100,06-03-2024 09:55:50,Acumulación,Bienvenida,En proceso
LXzlPf55c6,SUBK16098,MBR35808,CT32378,1450,31-03-2024 10:36:59,Rendención,Cross Selling,En proceso
NjJxNe68a4,SUBK78757,MBR27132,CT157038,9550,16-12-2024 23:15:55,Rendención,Cross Selling,En proceso
YvEfKc17f7,SUBK82914,MBR36749,CT165389,1050,02-08-2024 08:36:41,Acumulación,Cross Selling,En proceso
ePxcE6dcbb,SUBK37646,MBR87079,CT75139,8300,17-08-2023 08:35:32,Rendención,MGM,Completado
ENiCXd296b,SUBK72666,MBR57955,CT144893,9900,13-04-2023 07:50:47,Acumulación,Cross Selling,Completado
OBhAke150b,SUBK65232,MBR11640,CT130103,6050,04-12-2023 06:15:29,Rendención,Bienvenida,En proceso
wrgAO47c4e,SUBK81492,MBR40147,CT162547,2950,23-04-2023 00:59:05,Rendención,MGM,En proceso
fMnno5a952,SUBK81728,MBR23857,CT163024,750,25-05-2023 18:33:47,Rendención,Bienvenida,En proceso
VXDEx426f1,SUBK73868,MBR65034,CT147323,5500,18-04-2023 21:30:44,Acumulación,Bienvenida,Completado
sanHo9082e,SUBK35279,MBR21009,CT70556,1400,13-07-2023 22:19:50,Acumulación,MGM,En proceso
FNwjfa1861,SUBK51766,MBR36300,CT103342,1550,23-04-2023 17:36:13,Acumulación,MGM,En proceso
zzinYb18c8,SUBK26154,MBR69043,CT52433,4200,01-12-2024 11:07:47,Acumulación,Bienvenida,En proceso
kvVHE90b28,SUBK36574,MBR25177,CT73092,8250,17-10-2024 07:04:20,Acumulación,Bienvenida,En proceso
GJjgjf2f38,SUBK10722,MBR85090,CT21567,1600,24-02-2024 13:31:19,Rendención,Bienvenida,En proceso
NrKVj711cc,SUBK19348,MBR80911,CT38806,250,12-10-2024 20:47:16,Acumulación,Cross Selling,En proceso
wFWCt68860,SUBK15188,MBR84989,CT30525,1750,14-02-2024 13:32:40,Rendención,Cross Selling,En proceso
spgnB347c4,SUBK38802,MBR83210,CT77441,1600,14-01-2024 16:52:00,Rendención,Cross Selling,En proceso
vAtFZ62f15,SUBK69456,MBR85001,CT138509,2550,04-09-2024 09:08:59,Acumulación,MGM,En proceso
ARLsf15b3e,SUBK22716,MBR43143,CT45564,3700,31-05-2023 13:05:06,Acumulación,Bienvenida,En proceso
PmiPN610a6,SUBK30584,MBR19536,CT61278,9550,23-02-2023 04:51:53,Rendención,Cross Selling,En proceso
NJIAffebb5,SUBK23741,MBR32982,CT47645,3100,26-10-2024 15:06:26,Rendención,MGM,Completado
bUsED25d2d,SUBK24223,MBR39555,CT48590,3400,23-05-2024 19:26:32,Acumulación,MGM,En proceso
UKykk420db,SUBK10920,MBR86634,CT21963,1400,09-05-2023 18:36:22,Acumulación,Cross Selling,Completado
dhuwE89020,SUBK25118,MBR46632,CT50346,600,21-12-2023 09:26:14,Acumulación,Cross Selling,Completado
FzuzAc8442,SUBK3978,MBR18588,CT07990,1700,19-06-2024 06:51:17,Rendención,MGM,En proceso
zRebp38b3b,SUBK14824,MBR31038,CT29811,7200,09-11-2024 12:17:26,Rendención,Bienvenida,Completado
GgZNl05e73,SUBK7011,MBR56289,CT14074,10000,18-11-2023 04:56:51,Rendención,Cross Selling,En proceso
xSuprdf91a,SUBK64637,MBR45773,CT128917,9050,16-09-2023 20:32:50,Acumulación,Cross Selling,Completado
fVMcZ92688,SUBK26676,MBR66941,CT53516,1200,06-08-2023 02:22:55,Acumulación,MGM,Completado
sCSwddd743,SUBK3948,MBR20883,CT07932,9700,21-04-2023 14:21:02,Rendención,Cross Selling,Completado
wffVv4d290,SUBK36518,MBR68413,CT72988,7500,05-06-2024 08:08:40,Acumulación,Bienvenida,En proceso
WKEkmff948,SUBK9067,MBR49781,CT18216,5800,26-12-2023 15:41:32,Acumulación,Bienvenida,En proceso
igGiWbd1a4,SUBK78564,MBR35357,CT156656,6200,28-02-2023 03:24:04,Rendención,Cross Selling,Completado
dZBVT6f798,SUBK74984,MBR62955,CT149534,3850,16-12-2024 03:43:19,Acumulación,MGM,En proceso
FUjqM50804,SUBK81035,MBR37775,CT161613,4250,29-07-2023 14:20:08,Rendención,MGM,En proceso
WXceQ4eb6f,SUBK72056,MBR77068,CT143697,7550,11-08-2023 20:17:59,Acumulación,MGM,Completado
gkdLMe373c,SUBK28968,MBR17458,CT58053,9450,14-07-2023 01:55:41,Rendención,Bienvenida,Completado
JHxEPfe29b,SUBK68655,MBR72737,CT136903,9450,04-06-2023 20:31:13,Rendención,MGM,En proceso
BcVvZcb3d7,SUBK31479,MBR80279,CT63021,7850,30-11-2023 14:23:15,Acumulación,MGM,En proceso
aNCIn8621d,SUBK66075,MBR73742,CT131759,3800,21-08-2024 18:37:10,Rendención,Bienvenida,En proceso
sYsyXc5a5b,SUBK61727,MBR78803,CT123178,5200,20-03-2023 08:56:13,Acumulación,MGM,En proceso
